23/02/2023,11:00:00,39.6
23/02/2023,11:15:00,39.6
23/02/2023,11:30:00,39.6
23/02/2023,11:45:00,39.7
23/02/2023,12:00:00,39.7
23/02/2023,12:15:00,39.9
23/02/2023,12:30:00,40.0
23/02/2023,12:45:00,40.0
23/02/2023,13:00:00,40.0
23/02/2023,13:15:00,40.0
23/02/2023,13:30:00,40.0
23/02/2023,13:45:00,40.0
23/02/2023,14:00:00,40.0
23/02/2023,14:15:00,40.0
23/02/2023,14:30:00,40.0
23/02/2023,14:45:00,40.0
23/02/2023,15:00:00,40.0
23/02/2023,15:15:00,40.0
23/02/2023,15:30:00,39.8
23/02/2023,15:45:00,39.4
23/02/2023,16:00:00,39.4
23/02/2023,16:15:00,39.3
23/02/2023,16:30:00,39.3
23/02/2023,16:45:00,39.2
23/02/2023,17:00:00,38.9
23/02/2023,17:15:00,38.4
23/02/2023,17:30:00,37.9
23/02/2023,17:45:00,37.2
23/02/2023,18:00:00,35.8
23/02/2023,18:15:00,34.5
23/02/2023,18:30:00,33.2
23/02/2023,18:45:00,31.8
23/02/2023,19:00:00,30.6
23/02/2023,19:15:00,29.8
23/02/2023,19:30:00,29.0
23/02/2023,20:00:00,28.1
23/02/2023,20:15:00,27.5
23/02/2023,20:30:00,27.2
23/02/2023,20:45:00,26.8
23/02/2023,21:00:00,26.7
23/02/2023,21:15:00,26.5
23/02/2023,21:30:00,26.1
23/02/2023,21:45:00,25.2
23/02/2023,22:00:00,24.5
23/02/2023,22:15:00,23.9
23/02/2023,22:30:00,23.7
23/02/2023,22:45:00,22.3
23/02/2023,23:00:00,21.9
23/02/2023,23:15:00,21.8
23/02/2023,23:30:00,21.4
23/02/2023,23:45:00,19.9
24/02/2023,00:00:01,18.9
24/02/2023,00:15:00,18.4
24/02/2023,00:30:00,18.0
24/02/2023,00:45:00,17.6
24/02/2023,01:00:00,16.5
24/02/2023,01:15:00,15.2
24/02/2023,01:30:00,14.4
24/02/2023,01:45:00,13.0
24/02/2023,02:00:00,12.0
24/02/2023,02:15:00,11.6
24/02/2023,02:30:00,11.4
24/02/2023,02:45:00,11.2
24/02/2023,03:00:00,10.8
24/02/2023,03:15:00,9.9
24/02/2023,03:30:00,8.2
24/02/2023,03:45:00,6.3
24/02/2023,04:00:00,5.8
24/02/2023,04:15:00,5.5
24/02/2023,04:30:00,4.3
24/02/2023,04:45:00,4.3
24/02/2023,05:00:00,4.2
24/02/2023,05:15:00,2.6
24/02/2023,05:30:00,1.6
24/02/2023,05:45:00,1.1
24/02/2023,06:00:00,1.1
24/02/2023,06:15:00,1.1
24/02/2023,06:30:00,1.1
24/02/2023,06:45:00,1.1
24/02/2023,07:00:00,1.1
24/02/2023,07:15:00,1.1
24/02/2023,07:30:00,1.0
24/02/2023,07:45:00,1.0
24/02/2023,08:00:00,1.0
24/02/2023,08:15:00,1.0
24/02/2023,08:30:00,1.0
24/02/2023,08:45:00,0.7
24/02/2023,09:00:00,0.6
24/02/2023,09:15:00,0.6
24/02/2023,09:30:00,0.6
24/02/2023,09:45:00,0.6
24/02/2023,10:00:00,0.6
24/02/2023,10:15:00,0.6
24/02/2023,10:30:00,0.6
24/02/2023,10:45:00,0.6
24/02/2023,11:00:00,0.6
24/02/2023,11:15:00,0.6
24/02/2023,11:30:00,0.6
24/02/2023,11:45:00,0.6
24/02/2023,12:00:00,0.5
24/02/2023,12:15:00,0.3
24/02/2023,12:30:00,0.2
24/02/2023,12:45:00,0.2
24/02/2023,13:00:00,0.2
24/02/2023,13:15:00,0.2
24/02/2023,13:30:00,0.2
24/02/2023,13:45:00,0.2
24/02/2023,14:00:00,0.2
24/02/2023,14:15:00,0.2
24/02/2023,14:30:00,0.2
24/02/2023,14:45:00,0.2
24/02/2023,15:00:00,0.2
24/02/2023,15:15:00,0.2
24/02/2023,15:30:00,0.2
24/02/2023,15:45:00,0.2
24/02/2023,16:00:00,0.2
24/02/2023,16:15:00,0.2
24/02/2023,16:30:00,0.2
24/02/2023,16:45:00,0.2
24/02/2023,17:00:00,0.2
24/02/2023,17:15:00,0.2
24/02/2023,17:30:00,0.2
24/02/2023,17:45:00,0.2
24/02/2023,18:00:00,0.2
24/02/2023,18:15:00,0.2
24/02/2023,18:30:00,0.2
24/02/2023,18:45:00,0.2
24/02/2023,19:00:00,0.2
24/02/2023,19:15:00,0.2
24/02/2023,19:30:00,0.2
24/02/2023,19:45:00,0.1
24/02/2023,20:00:00,0.1
24/02/2023,20:15:00,0.1
24/02/2023,20:30:00,0.2
24/02/2023,20:45:00,0.3
24/02/2023,21:00:00,0.4
24/02/2023,21:15:00,0.4
24/02/2023,21:30:00,0.6
24/02/2023,21:45:00,0.9
24/02/2023,22:00:00,1.3
24/02/2023,22:15:00,1.8
24/02/2023,22:30:00,2.2
24/02/2023,22:45:00,2.4
24/02/2023,23:00:00,2.6
24/02/2023,23:15:00,2.8
24/02/2023,23:30:00,3.0
24/02/2023,23:45:00,3.2
25/02/2023,00:00:01,3.2
25/02/2023,00:15:00,3.2
25/02/2023,00:30:00,3.3
25/02/2023,00:45:00,3.3
25/02/2023,01:00:00,3.4
25/02/2023,01:15:00,3.4
25/02/2023,01:30:00,3.6
25/02/2023,01:45:00,3.8
25/02/2023,02:00:00,4.0
25/02/2023,02:15:00,4.4
25/02/2023,02:30:00,5.1
25/02/2023,02:45:00,5.5
25/02/2023,03:00:00,6.0
25/02/2023,03:15:00,6.3
25/02/2023,03:30:00,6.7
25/02/2023,03:45:00,6.9
25/02/2023,04:00:00,7.5
25/02/2023,04:15:00,7.8
25/02/2023,04:30:00,8.1
25/02/2023,04:45:00,8.2
25/02/2023,05:00:00,8.5
25/02/2023,05:15:00,8.8
25/02/2023,05:30:00,8.8
25/02/2023,05:45:00,8.9
25/02/2023,06:00:00,9.0
25/02/2023,06:15:00,9.2
25/02/2023,06:30:00,9.2
25/02/2023,06:45:00,9.3
25/02/2023,07:00:00,9.3
25/02/2023,07:15:00,9.4
25/02/2023,07:30:00,9.6
25/02/2023,07:45:00,9.6
25/02/2023,07:45:00,9.6
25/02/2023,08:00:00,9.7
25/02/2023,08:15:00,9.8
25/02/2023,08:30:00,9.8
25/02/2023,08:45:00,9.9
25/02/2023,09:00:00,9.9
25/02/2023,09:15:00,9.9
25/02/2023,09:30:00,9.9
25/02/2023,09:45:00,9.9
25/02/2023,10:00:00,9.9
25/02/2023,10:15:00,9.9
25/02/2023,10:30:00,9.9
25/02/2023,10:45:00,9.9
25/02/2023,11:00:00,9.9
25/02/2023,11:15:00,9.9
25/02/2023,11:30:00,9.9
25/02/2023,11:45:00,9.9
25/02/2023,12:00:00,9.9
25/02/2023,12:15:00,9.9
